"date","close","volume","open","high","low"
"2015/04/24","109.8500","1775114.0000","109.9200","110.0000","109.6199"
"2015/04/23","109.7300","2340746.0000","109.1400","110.0800","109.1001"
"2015/04/22","109.3900","1469298.0000","109.0800","109.5000","108.5300"
"2015/04/21","108.9300","3909936.0000","109.4500","109.5200","108.7500"
"2015/04/20","108.9600","2005044.0000","108.6700","109.1800","108.6200"
"2015/04/17","108.0800","2656981.0000","108.7000","108.8000","107.6060"
"2015/04/16","109.3500","1490112.0000","109.2300","109.6301","109.0600"
"2015/04/15","109.4000","1512264.0000","109.2400","109.6900","109.0800"
"2015/04/14","108.8500","1460817.0000","108.6600","108.9780","108.1562"
"2015/04/13","108.6900","3524844.0000","109.0400","109.4250","108.6600"
"2015/04/10","109.1200","2406034.0000","108.8700","109.1490","108.6400"
"2015/04/09","108.6100","2214145.0000","108.2000","108.7100","107.7400"
"2015/04/08","108.2300","2454253.0000","108.0000","108.4300","107.7200"
"2015/04/07","107.7700","1983803.0000","108.1300","108.5400","107.7700"
"2015/04/06","108.1300","2186632.0000","107.2700","108.4100","106.7850"
"2015/04/02","107.3900","2041213.0000","107.0300","107.7000","106.8500"
"2015/04/01","107.0500","11026330.0000","107.3400","107.4100","106.3850"
"2015/03/31","107.2500","2076296.0000","107.7300","108.6700","107.0000"
"2015/03/30","108.2300","1885608.0000","107.5900","108.3900","107.5200"
"2015/03/27","106.8700","3297509.0000","106.6000","106.9701","106.4200"
"2015/03/26","106.5800","3164547.0000","106.3900","107.1200","105.9800"
"2015/03/25","106.7900","2816899.0000","108.6400","108.7500","106.7900"
"2015/03/24","108.9900","2198636.0000","109.5400","109.7400","108.9400"
"2015/03/23","109.5700","2084186.0000","109.7200","110.0853","109.5700"
"2015/03/20","109.7600","1740658.0000","109.4900","110.0200","109.3700"
"2015/03/19","108.8500","2801034.0000","109.0300","109.1999","108.5700"
"2015/03/18","109.2400","3662816.0000","107.6800","109.6300","107.3500"
"2015/03/17","108.0000","1754034.0000","107.8000","108.1850","107.4700"
"2015/03/16","108.2100","2706570.0000","107.3600","108.2300","107.2600"
"2015/03/13","106.8700","2073001.0000","107.3700","107.3999","106.1699"
"2015/03/12","107.4700","3907553.0000","106.4700","107.5050","106.4200"
"2015/03/11","106.1400","3071330.0000","106.4300","106.4938","105.9800"
"2015/03/10","106.2200","3543753.0000","107.0000","107.1000","106.2100"
"2015/03/09","107.8600","1816383.0000","107.6000","108.0500","107.5199"
"2015/03/06","107.4600","2798958.0000","108.4700","108.6600","107.2400"
"2015/03/05","108.9700","1752503.0000","109.0300","109.1000","108.6300"
"2015/03/04","108.8000","1949922.0000","108.9000","108.9600","108.2000"
"2015/03/03","109.2400","2615721.0000","109.4700","109.6100","108.7400"
"2015/03/02","109.6900","2681108.0000","109.1100","109.7200","109.0200"
"2015/02/27","109.0200","1825415.0000","109.3500","109.4800","108.9700"
"2015/02/26","109.4100","1741959.0000","109.4500","109.5300","109.0150"
"2015/02/25","109.4800","2652083.0000","109.4900","109.7800","109.2600"
"2015/02/24","109.5200","2856494.0000","109.2800","109.6300","109.0400"
"2015/02/23","109.2700","3033734.0000","109.1700","109.2700","108.8600"
"2015/02/20","109.2800","2402616.0000","108.4700","109.3201","108.0100"
"2015/02/19","108.6700","2348979.0000","108.3900","108.8800","108.2601"
"2015/02/18","108.7000","2542592.0000","108.4200","108.7490","108.2700"
"2015/02/17","108.6400","4146990.0000","108.3700","108.7600","108.1300"
"2015/02/13","108.4700","3147665.0000","108.0000","108.4800","107.9200"
"2015/02/12","107.9600","4443139.0000","107.4700","107.9900","107.2700"
"2015/02/11","106.9300","2184558.0000","106.6700","107.1900","106.3700"
"2015/02/10","106.8800","1866282.0000","106.5000","107.0350","105.8428"
"2015/02/09","105.8000","1773849.0000","105.9900","106.3500","105.5900"
"2015/02/06","106.3300","2844451.0000","106.8800","107.1750","106.0212"
"2015/02/05","106.6500","3163473.0000","105.9400","106.7200","105.8400"
"2015/02/04","105.4900","3141740.0000","105.4400","106.1400","105.2400"
"2015/02/03","105.8600","3321977.0000","104.9000","105.8700","104.7100"
"2015/02/02","104.2600","4082805.0000","103.4900","104.3300","102.2549"
"2015/01/30","103.1000","4485467.0000","103.6700","104.5100","102.9500"
"2015/01/29","104.5200","2607177.0000","103.7000","104.6199","102.8200"
"2015/01/28","103.5300","2826672.0000","105.6400","105.7200","103.4100"
"2015/01/27","104.9500","2709241.0000","105.3700","105.6100","104.3601"
"2015/01/26","106.1900","4106519.0000","105.7500","106.2200","105.2000"
"2015/01/23","105.7500","4571853.0000","106.1100","106.2800","105.6750"
"2015/01/22","106.2300","3582862.0000","105.2400","106.3100","104.2700"
"2015/01/21","104.6400","3119394.0000","103.9300","104.9500","103.6004"
"2015/01/20","104.1700","3186369.0000","104.4200","104.5300","103.2000"
"2015/01/16","104.0199","2768909.0000","102.6100","104.1100","102.4200"
"2015/01/15","102.6600","5614581.0000","104.0500","104.2600","102.5700"
"2015/01/14","103.7100","3291594.0000","103.0400","103.7900","102.5000"
"2015/01/13","104.2800","2936211.0000","105.3300","106.0000","103.4300"
"2015/01/12","104.5200","3705861.0000","105.5500","105.5500","104.1200"
"2015/01/09","105.2700","3272406.0000","106.3200","106.3500","104.9200"
"2015/01/08","106.1500","2795995.0000","105.2100","106.2400","105.1100"
"2015/01/07","104.3100","3661449.0000","104.0900","104.4500","103.5500"
"2015/01/06","103.0800","4226047.0000","104.4000","104.5000","102.5100"
"2015/01/05","104.1000","5383515.0000","105.3500","105.5500","103.8600"
"2015/01/02","105.9200","5298337.0000","106.4900","106.7200","105.2700"
"2014/12/31","106.0000","2224372.0000","107.1900","107.3900","105.9800"
"2014/12/30","107.0600","4472640.0000","107.4200","107.4600","106.9900"
"2014/12/29","107.5900","3746482.0000","107.3600","107.7050","107.2900"
"2014/12/26","107.3600","3293476.0000","107.3100","107.6300","107.2700"
"2014/12/24","107.0400","1702637.0000","107.3500","107.3500","107.0200"
"2014/12/23","107.0100","4050508.0000","107.2400","107.2400","106.8200"
"2014/12/22","106.7700","5629624.0000","106.6600","106.7800","106.2800"
"2014/12/19","106.9100","3575627.0000","106.6100","107.2500","106.3800"
"2014/12/18","106.4700","5084217.0000","105.5600","106.4700","105.0299"
"2014/12/17","104.0100","4948821.0000","102.2500","104.2100","102.0100"
"2014/12/16","101.8300","7527385.0000","102.0300","104.0100","101.8000"
"2014/12/15","102.5900","4328145.0000","103.7500","104.1800","102.2368"
"2014/12/12","103.3400","3956467.0000","104.2200","104.7499","103.3300"
"2014/12/11","104.9900","3340104.0000","104.9300","105.9910","104.7600"
"2014/12/10","104.5100","3507254.0000","105.9700","106.1900","104.3730"
"2014/12/09","106.2500","3044080.0000","105.0400","106.3300","104.8200"
"2014/12/08","106.1900","2070003.0000","106.7700","107.0700","105.8030"
"2014/12/05","106.9500","3314663.0000","106.8600","107.1690","106.6960"
"2014/12/04","106.7100","2417646.0000","106.7000","107.0100","106.2400"
"2014/12/03","106.8400","3299494.0000","106.4400","106.9900","106.3800"
"2014/12/02","106.3600","2450866.0000","105.8000","106.4900","105.7500"
"2014/12/01","105.7000","2754667.0000","106.5000","106.5500","105.5300"
"2014/11/28","106.6000","944071.0000","106.9500","107.0100","106.4800"
"2014/11/26","106.9800","1178321.0000","106.7700","107.0000","106.6300"
"2014/11/25","106.7400","2310741.0000","106.9200","107.0690","106.5000"
"2014/11/24","106.7600","3990822.0000","106.6500","106.7700","106.5000"
"2014/11/21","106.3700","3435550.0000","106.8500","106.9400","106.0601"
"2014/11/20","105.8100","1502527.0000","105.0700","105.8340","104.9400"
"2014/11/19","105.5100","1771103.0000","105.6500","105.7200","105.0310"
"2014/11/18","105.7800","1485999.0000","105.2400","105.9700","105.2200"
"2014/11/17","105.1600","1449630.0000","105.0000","105.3000","104.8300"
"2014/11/14","105.1700","2173866.0000","105.2300","105.3250","104.9400"
"2014/11/13","105.1600","1671120.0000","105.3200","105.5600","104.7300"
"2014/11/12","105.1800","1089767.0000","104.8100","105.3000","104.7400"
"2014/11/11","105.2000","1178039.0000","105.1700","105.2400","104.9000"
"2014/11/10","105.1000","2923269.0000","104.8800","105.1000","104.6900"
"2014/11/07","104.7800","1746276.0000","104.7100","104.8799","104.3500"
"2014/11/06","104.7000","2096219.0000","104.3200","104.7000","103.8800"
"2014/11/05","104.1900","2580373.0000","104.5000","104.5100","103.8200"
"2014/11/04","103.7000","2584189.0000","103.9000","103.9610","103.1500"
"2014/11/03","104.0800","3672515.0000","104.1900","104.4599","103.8300"
"2014/10/31","104.0200","3276261.0000","104.0000","104.2000","103.5300"
"2014/10/30","102.8000","2593381.0000","101.8800","103.0700","101.7200"
"2014/10/29","102.1700","2621164.0000","102.4600","102.6800","101.4500"
"2014/10/28","102.3200","2847530.0000","101.4400","102.3300","101.2900"
"2014/10/27","101.0100","2585921.0000","100.8500","101.1050","100.3500"
"2014/10/24","101.1500","2899616.0000","100.5800","101.1800","100.2000"
"2014/10/23","100.4500","4211561.0000","100.2700","101.0799","100.0400"
"2014/10/22","99.2500","3905820.0000","100.3000","100.4800","99.2000"
"2014/10/21","100.0300","4004168.0000","98.6100","100.1200","98.6100"
"2014/10/20","98.0900","2487485.0000","97.0200","98.1300","96.9341"
"2014/10/17","97.1200","3855056.0000","97.4400","97.7990","96.6700"
"2014/10/16","96.0700","6326825.0000","93.7800","96.7200","93.7800"
"2014/10/15","95.8600","8265427.0000","95.1900","96.2100","93.5800"
"2014/10/14","96.4000","3913937.0000","96.5900","97.5000","96.0400"
"2014/10/13","96.1000","5351450.0000","97.7100","98.0099","96.0300"
"2014/10/10","97.6600","3784866.0000","98.8500","99.3400","97.6500"
"2014/10/09","98.8900","3021854.0000","100.7500","100.9200","98.8700"
"2014/10/08","100.9700","3455736.0000","99.3500","101.0699","98.7400"
"2014/10/07","99.3200","2151821.0000","100.3900","100.5700","99.2900"
"2014/10/06","100.8800","1758831.0000","101.5700","101.6144","100.5650"
"2014/10/03","101.0800","2303772.0000","100.7000","101.2700","100.3600"
"2014/10/02","99.9600","3237194.0000","99.8600","100.3100","98.8100"
"2014/10/01","99.9100","3989787.0000","101.1100","101.3400","99.6600"
"2014/09/30","101.2400","2140433.0000","101.8600","102.0000","101.1257"
"2014/09/29","101.7200","2827796.0000","101.0200","101.8400","100.9000"
"2014/09/26","101.9000","2227437.0000","101.2900","102.1000","101.1100"
"2014/09/25","101.0800","3000908.0000","102.4300","102.5200","101.0500"
"2014/09/24","102.6900","2364260.0000","101.9800","102.7500","101.6400"
"2014/09/23","102.3566","1965294.0000","102.7500","103.0967","102.3500"
"2014/09/22","103.0200","2333099.0000","103.7500","103.8000","102.8300"
"2014/09/19","103.9800","1932966.0000","104.5900","104.5900","103.7400"
"2014/09/18","104.1800","1829160.0000","104.0200","104.2300","103.8800"
"2014/09/17","103.6500","2085218.0000","103.7000","104.1600","103.1900"
"2014/09/16","103.5400","1242455.0000","102.5500","103.6900","102.5300"
"2014/09/15","102.8100","3846239.0000","103.1000","103.2400","102.5600"
"2014/09/12","103.0800","2477228.0000","103.6900","103.6900","102.7800"
"2014/09/11","103.7500","1617304.0000","103.1500","103.7600","103.0900"
"2014/09/10","103.5600","1290855.0000","103.2300","103.6000","102.8500"
"2014/09/09","103.1700","1296103.0000","103.7700","103.8400","102.9900"
"2014/09/08","103.9000","1416202.0000","103.9700","104.1600","103.5501"
"2014/09/05","104.1100","1490403.0000","103.5900","104.1200","103.2100"
"2014/09/04","103.6300","1591152.0000","104.0100","104.3890","103.3700"
"2014/09/03","103.8500","1523948.0000","104.3900","104.4400","103.7000"
"2014/09/02","103.9600","1738160.0000","104.0400","104.2690","103.5600"
"2014/08/29","103.8800","1736981.0000","103.7500","103.9300","103.4200"
"2014/08/28","103.5700","1429343.0000","103.2800","103.6500","103.1900"
"2014/08/27","103.6800","1154488.0000","103.8100","103.8700","103.5200"
"2014/08/26","103.7400","1464848.0000","103.6500","103.9595","103.6100"
"2014/08/25","103.5500","1216719.0000","103.6000","103.7500","103.3800"
"2014/08/22","103.0100","1746399.0000","103.1200","103.2600","102.7800"
"2014/08/21","103.1600","1591271.0000","103.0000","103.3066","102.8100"
"2014/08/20","102.9300","2929799.0000","102.5000","103.0300","102.4200"
"2014/08/19","102.6900","1896845.0000","102.4100","102.7600","102.3000"
"2014/08/18","102.1800","2718599.0000","101.8600","102.2200","101.7300"
"2014/08/15","101.2700","3760319.0000","101.6200","101.7400","100.5200"
"2014/08/14","101.2600","1850375.0000","100.9300","101.2600","100.8700"
"2014/08/13","100.8200","1208176.0000","100.5200","100.8999","100.3100"
"2014/08/12","100.1100","1375270.0000","100.1700","100.4900","99.7700"
"2014/08/11","100.2900","1979483.0000","100.3200","100.7435","100.2200"
"2014/08/08","99.9300","1566747.0000","98.9600","99.9700","98.7699"
"2014/08/07","98.7900","3313507.0000","99.8200","99.8800","98.5600"
"2014/08/06","99.3100","1763235.0000","98.8200","99.7799","98.7200"
"2014/08/05","99.2900","2856370.0000","99.7000","100.1300","98.9300"
"2014/08/04","100.1700","3320066.0000","99.7400","100.3752","99.2100"
"2014/08/01","99.4900","5157075.0000","99.5500","100.1400","98.9600"
"2014/07/31","99.7400","2938488.0000","101.1200","101.2800","99.7400"
"2014/07/30","101.8100","1552917.0000","102.1200","102.2600","101.3800"
"2014/07/29","101.7400","1090872.0000","102.2900","102.4800","101.7200"
"2014/07/28","102.1100","1189382.0000","102.1800","102.2757","101.5110"
"2014/07/25","102.1400","1139701.0000","102.3700","102.4200","101.9310"
"2014/07/24","102.6800","925987.0000","102.8400","102.9200","102.5700"
"2014/07/23","102.6600","736525.0000","102.5800","102.7800","102.3699"
"2014/07/22","102.4200","1198160.0000","102.2900","102.6301","102.2420"
"2014/07/21","101.9000","1434685.0000","101.8300","102.3800","101.4500"
"2014/07/18","102.1400","996222.0000","101.3400","102.2400","101.2950"
"2014/07/17","101.0500","1980424.0000","101.8800","102.2800","100.9069"
"2014/07/16","102.2300","1933103.0000","102.3600","102.4799","101.9500"
"2014/07/15","101.9700","2591150.0000","102.3000","102.4990","101.5100"
"2014/07/14","102.2300","1060299.0000","102.3000","102.4143","102.1600"
"2014/07/11","101.7400","1252751.0000","101.6300","101.7900","101.3000"
"2014/07/10","101.6500","1564137.0000","101.0300","101.9500","100.8700"
"2014/07/09","102.1000","1866593.0000","101.9100","102.1600","101.6500"
"2014/07/08","101.6600","2130067.0000","102.3400","102.3400","101.3500"
"2014/07/07","102.4400","2198413.0000","102.8000","102.8100","102.3100"
"2014/07/03","102.9800","987059.0000","102.7400","103.0000","102.6649"
"2014/07/02","102.4400","1504285.0000","102.5300","102.6300","102.3600"
"2014/07/01","102.5000","1818541.0000","102.0700","102.8200","102.0000"
"2014/06/30","101.7700","1600811.0000","101.5500","101.9100","101.5500"
"2014/06/27","101.7300","1378823.0000","101.2200","101.7500","101.2150"
"2014/06/26","101.4600","1423897.0000","101.5300","101.5300","100.7600"
"2014/06/25","101.5200","1379221.0000","100.8200","101.6000","100.7810"
"2014/06/24","101.0090","1613367.0000","101.5400","102.0699","100.9100"
"2014/06/23","102.1400","1308572.0000","102.1900","102.2500","101.9450"
"2014/06/20","102.1700","1952843.0000","102.2000","102.2000","101.9800"
"2014/06/19","101.9300","2130674.0000","101.9000","102.0000","101.5300"
"2014/06/18","101.8100","1326213.0000","101.0800","101.8400","100.8700"
"2014/06/17","101.0600","1089731.0000","100.5600","101.1957","100.4600"
"2014/06/16","100.7000","2778042.0000","100.4500","100.8900","100.3100"
"2014/06/13","100.6200","2099287.0000","100.4500","100.6900","100.1100"
"2014/06/12","100.2900","2197024.0000","100.8800","100.9300","100.0600"
"2014/06/11","101.0100","2068825.0000","101.0600","101.1175","100.7301"
"2014/06/10","101.3500","1569764.0000","101.2100","101.3500","100.9800"
"2014/06/09","101.3700","1683365.0000","101.2000","101.6700","101.1350"
"2014/06/06","101.2000","1929346.0000","100.9900","101.2500","100.8500"
"2014/06/05","100.6800","1797410.0000","100.0200","100.7600","99.6400"
"2014/06/04","99.8700","1754136.0000","99.3800","99.9700","99.3300"
"2014/06/03","99.6600","941969.0000","99.4500","99.7200","99.3162"
"2014/06/02","99.7000","2762567.0000","99.8000","99.8400","99.1600"
"2014/05/30","99.5800","1444469.0000","99.4400","99.6800","99.2900"
"2014/05/29","99.5600","1319659.0000","99.2600","99.5600","99.0000"
"2014/05/28","99.0300","1383043.0000","99.1600","99.2600","98.8234"
"2014/05/27","99.1400","1458804.0000","98.8300","99.1600","98.7800"
"2014/05/23","98.4900","1171891.0000","98.1000","98.5100","98.0100"
"2014/05/22","97.9800","962381.0000","97.6900","98.1900","97.5300"
"2014/05/21","97.6500","1286446.0000","97.2300","97.7200","97.1000"
"2014/05/20","96.9000","1858833.0000","97.5200","97.6200","96.6200"
"2014/05/19","97.6300","1209663.0000","96.9400","97.6800","96.7800"
"2014/05/16","97.1800","1149816.0000","96.9200","97.1900","96.4300"
"2014/05/15","96.7700","2149169.0000","97.3600","97.4302","96.2100"
"2014/05/14","97.6700","1387462.0000","98.1400","98.1900","97.5200"
"2014/05/13","98.2100","1526629.0000","98.4000","98.5700","98.1400"
"2014/05/12","98.2700","1846751.0000","97.6100","98.3000","97.5500"
"2014/05/09","97.1700","1636885.0000","96.9300","97.1700","96.5000"
"2014/05/08","96.9300","1863461.0000","97.0900","97.8000","96.6600"
"2014/05/07","97.1900","1644124.0000","97.0300","97.2100","96.1600"
"2014/05/06","96.7400","1335358.0000","97.4000","97.4900","96.7100"
"2014/05/05","97.6400","1300867.0000","97.0000","97.7000","96.6599"
"2014/05/02","97.4800","1687944.0000","97.5900","98.0300","97.3500"
"2014/05/01","97.5600","1776279.0000","97.4100","97.8400","97.1400"
"2014/04/30","97.5300","1423873.0000","97.1700","97.5568","96.7601"
"2014/04/29","97.1700","3062478.0000","97.0000","97.3000","96.7650"
"2014/04/28","96.6900","2046023.0000","96.9000","97.2200","95.6500"
"2014/04/25","96.5500","1927679.0000","97.1900","97.2500","96.3400"
"2014/04/24","97.5000","1471378.0000","97.8400","97.8993","96.9600"
"2014/04/23","97.3700","1798378.0000","97.6200","97.6800","97.3000"
"2014/04/22","97.6200","2442358.0000","97.2600","97.9050","97.1900"
"2014/04/21","97.1200","3042964.0000","96.7800","97.1200","96.5700"
"2014/04/17","96.7300","2241079.0000","96.4200","96.9700","96.2600"
"2014/04/16","96.5400","4498548.0000","96.2100","96.5500","95.7500"
"2014/04/15","95.5400","3339352.0000","95.1300","95.6000","94.0300"
"2014/04/14","94.8900","3248564.0000","95.0200","95.2000","94.1200"
"2014/04/11","94.2500","3380149.0000","94.6600","95.3100","94.1000"
"2014/04/10","95.1900","3283008.0000","97.3000","97.3500","95.0300"
"2014/04/09","97.3300","1975302.0000","96.5000","97.3300","96.2201"
"2014/04/08","96.1800","3728171.0000","95.7600","96.3800","95.3500"
"2014/04/07","95.7600","5302538.0000","96.6000","96.8099","95.4800"
"2014/04/04","96.9200","3026799.0000","98.8400","98.8500","96.7700"
"2014/04/03","98.2700","2169733.0000","98.7200","98.7400","97.9600"
"2014/04/02","98.5400","2855341.0000","98.4600","98.6600","98.1800"
"2014/04/01","98.2300","3881721.0000","97.8900","98.2700","97.7500"
"2014/03/31","97.4700","2978396.0000","97.1000","97.5800","97.0500"
"2014/03/28","96.5200","1533230.0000","96.3700","97.0900","96.2800"
"2014/03/27","96.0900","2635139.0000","96.0900","96.5000","95.6900"
"2014/03/26","96.2900","2895955.0000","97.5200","97.6500","96.2700"
"2014/03/25","97.1000","1740903.0000","97.2000","97.5800","96.5900"
"2014/03/24","97.1800","3922560.0000","98.1100","98.2000","96.7325"
"2014/03/21","97.7500","2821676.0000","98.5700","98.6932","97.6500"
"2014/03/20","98.1100","1466920.0000","97.3900","98.1899","97.2100"
"2014/03/19","97.6200","2705225.0000","98.2100","98.2800","97.0178"
"2014/03/18","98.1800","3673343.0000","97.6500","98.2800","97.5000"
"2014/03/17","97.3500","2735794.0000","97.0900","97.6580","97.0600"
"2014/03/14","96.5800","2892350.0000","96.5100","97.0700","96.4301"
"2014/03/13","96.7000","3479677.0000","98.1800","98.2660","96.4180"
"2014/03/12","97.8300","2225616.0000","97.3600","97.8600","97.0300"
"2014/03/11","97.7600","3718521.0000","98.5000","98.6300","97.5300"
"2014/03/10","98.3100","2586580.0000","98.3200","98.3960","97.7300"
"2014/03/07","98.3800","2312070.0000","98.8400","98.8500","98.0000"
"2014/03/06","98.4100","2084499.0000","98.5400","98.6500","98.2650"
"2014/03/05","98.2300","1855310.0000","98.2600","98.3800","98.0900"
"2014/03/04","98.2100","3105345.0000","97.9300","98.3500","97.6420"
"2014/03/03","96.6900","2743391.0000","96.5700","96.8800","96.0100"
"2014/02/28","97.4000","2302777.0000","97.1700","97.8600","96.7400"
"2014/02/27","97.2200","1593974.0000","96.6300","97.2200","96.4700"
"2014/02/26","96.7100","1934625.0000","96.8300","97.1000","96.4500"
"2014/02/25","96.6100","2427339.0000","96.7700","97.0100","96.2800"
"2014/02/24","96.6500","2357609.0000","96.3800","97.2700","96.3100"
"2014/02/21","96.1000","1952033.0000","96.3900","96.5300","96.0301"
"2014/02/20","96.1800","2657593.0000","95.6500","96.3300","95.3300"
"2014/02/19","95.5400","2320600.0000","95.9700","96.5000","95.4400"
"2014/02/18","96.1800","3006391.0000","96.0600","96.2700","95.7700"
"2014/02/14","95.9000","2244504.0000","95.4000","96.0500","95.2200"
"2014/02/13","95.4400","2726441.0000","94.1450","95.5193","94.1450"
"2014/02/12","94.8600","3128653.0000","94.9100","95.2100","94.6250"
"2014/02/11","94.7300","4287867.0000","93.9900","94.9500","93.8200"
"2014/02/10","93.6600","3419786.0000","93.6200","93.7400","93.2600"
"2014/02/07","93.5500","3541428.0000","92.9400","93.6100","92.5300"
"2014/02/06","92.3600","3237312.0000","91.4900","92.3700","91.3500"
"2014/02/05","91.2500","3407334.0000","91.0200","91.4400","90.3900"
"2014/02/04","91.3900","3427235.0000","91.2000","91.6300","90.7800"
"2014/02/03","90.7000","6568077.0000","92.8400","93.0470","90.5420"
"2014/01/31","92.8800","4099576.0000","92.4400","93.5500","92.2800"
"2014/01/30","93.4900","2540836.0000","93.2300","93.7799","92.9600"
"2014/01/29","92.4100","4720196.0000","92.6700","93.0800","92.1800"
"2014/01/28","93.3700","10136030.0000","92.8900","93.4700","92.8000"
"2014/01/27","92.7200","6664633.0000","93.3200","93.6000","92.2100"
"2014/01/24","93.3200","7276719.0000","94.7700","94.8900","93.2900"
"2014/01/23","95.3800","3223541.0000","95.7700","95.8500","94.9100"
"2014/01/22","96.2100","1860283.0000","96.2700","96.2990","95.9100"
"2014/01/21","96.0300","5557207.0000","96.3600","96.3600","95.4400"
"2014/01/17","95.7100","2716318.0000","96.0000","96.1300","95.5500"
"2014/01/16","96.0800","3058195.0000","96.0500","96.1199","95.7890"
"2014/01/15","96.1500","2525070.0000","95.9400","96.2900","95.8401"
"2014/01/14","95.6700","2660499.0000","94.9300","95.7284","94.7300"
"2014/01/13","94.6300","4322221.0000","95.7500","95.8800","94.3880"
"2014/01/10","95.8400","2903689.0000","95.7800","95.8700","95.2950"
"2014/01/09","95.5700","3440502.0000","95.8300","95.8300","95.1000"
"2014/01/08","95.4900","3783101.0000","95.4400","95.6200","95.0900"
"2014/01/07","95.4200","2617173.0000","95.1900","95.5850","95.1000"
"2014/01/06","94.8100","3169428.0000","95.5000","95.5600","94.6700"
"2014/01/03","95.0600","3206257.0000","95.2900","95.4400","94.9500"
"2014/01/02","95.0800","3728195.0000","95.7600","95.7600","94.8201"
"2013/12/31","95.9200","4570261.0000","95.7200","96.0000","95.6600"
"2013/12/30","95.5700","3159940.0000","95.6000","95.6599","95.4101"
"2013/12/27","95.5400","2370445.0000","95.7300","95.9200","95.4299"
"2013/12/26","95.6000","2940533.0000","95.4000","95.6400","95.2600"
"2013/12/24","95.1500","1362122.0000","94.9900","95.2100","94.9000"
"2013/12/23","94.8900","3094955.0000","94.8400","94.9500","94.6500"
"2013/12/20","94.3300","6210232.0000","93.8600","94.5300","93.8400"
"2013/12/19","94.2000","6352584.0000","94.1300","94.2400","93.8300"
"2013/12/18","94.3300","4089708.0000","93.0300","94.3400","92.1600"
"2013/12/17","92.8300","3374177.0000","93.2400","93.2400","92.5700"
"2013/12/16","93.1100","3207498.0000","92.9400","93.3400","92.8800"
"2013/12/13","92.4600","3605683.0000","92.6900","92.7200","92.2500"
"2013/12/12","92.4300","3587024.0000","92.5600","92.7590","92.1807"
"2013/12/11","92.6000","3887945.0000","93.8800","93.8800","92.5000"
"2013/12/10","93.7600","2403230.0000","93.9300","94.1500","93.7201"
"2013/12/09","94.0700","2121088.0000","94.2500","94.2799","93.9500"
"2013/12/06","93.8600","2071554.0000","93.8000","93.9700","93.4800"
"2013/12/05","92.9000","2185366.0000","93.1400","93.2600","92.8200"
"2013/12/04","93.1700","2300829.0000","92.9700","93.6200","92.4800"
"2013/12/03","93.3000","2129126.0000","93.4000","93.5899","92.9400"
"2013/12/02","93.6600","3209499.0000","94.0600","94.1800","93.5400"
"2013/11/29","93.8600","934611.0000","94.0700","94.3400","93.8600"
"2013/11/27","93.9900","1480838.0000","93.9300","94.0400","93.7600"
"2013/11/26","93.7200","1355109.0000","93.6300","94.0100","93.5200"
"2013/11/25","93.6300","1719504.0000","93.9600","93.9690","93.5000"
"2013/11/22","93.7300","2687293.0000","93.3900","93.7499","93.2201"
"2013/11/21","93.2700","2720658.0000","92.7700","93.3300","92.6540"
"2013/11/20","92.4400","1931365.0000","92.8900","93.1800","92.1600"
"2013/11/19","92.7300","1828706.0000","92.9800","93.2200","92.5499"
"2013/11/18","93.0000","3123311.0000","93.7200","93.7200","92.7800"
"2013/11/15","93.4400","1623907.0000","93.0300","93.4400","93.0000"
"2013/11/14","93.0300","1971113.0000","92.7400","93.0900","92.4800"
"2013/11/13","92.5900","1837787.0000","91.3800","92.6000","91.3001"
"2013/11/12","91.8100","2067931.0000","91.7600","91.9500","91.4599"
"2013/11/11","91.9500","1729480.0000","91.7900","92.0700","91.7300"
"2013/11/08","91.8900","2637769.0000","90.7500","91.8900","90.6700"
"2013/11/07","90.6800","2876240.0000","92.1900","92.1900","90.6000"
"2013/11/06","91.9000","2654946.0000","92.0800","92.2400","91.6700"
"2013/11/05","91.6600","2301321.0000","91.7000","91.8600","91.2700"
"2013/11/04","91.9250","3443708.0000","91.8100","91.9700","91.5600"
"2013/11/01","91.5100","2477587.0000","91.4400","91.7900","91.0000"
"2013/10/31","91.3850","2937881.0000","91.5900","91.9480","91.1801"
"2013/10/30","91.6600","2641225.0000","92.3500","92.4000","91.3114"
"2013/10/29","92.2000","1454409.0000","91.9500","92.2000","91.7980"
"2013/10/28","91.7400","1711880.0000","91.6500","91.8500","91.4600"
"2013/10/25","91.6700","2038060.0000","91.5700","91.6700","91.2550"
"2013/10/24","91.3400","1713387.0000","91.2500","91.3900","90.9100"
"2013/10/23","90.9900","2779453.0000","91.1700","91.2185","90.6300"
"2013/10/22","91.4200","3757625.0000","91.2200","91.7300","91.0100"
"2013/10/21","90.9000","2461638.0000","91.0000","91.1400","90.7200"
"2013/10/18","90.9500","2996594.0000","90.7100","90.9800","90.4501"
"2013/10/17","90.3100","4777319.0000","89.3500","90.3462","89.2600"
"2013/10/16","89.6500","2427701.0000","88.9900","89.6700","88.8801"
"2013/10/15","88.4100","2603064.0000","88.8900","89.1500","88.2799"
"2013/10/14","89.0900","1851366.0000","88.1200","89.1339","87.9800"
"2013/10/11","88.7000","3132734.0000","87.9800","88.7254","87.9000"
"2013/10/10","88.0800","4036892.0000","87.0800","88.1200","87.0600"
"2013/10/09","86.1400","3786690.0000","86.3800","86.5099","85.6300"
